account_status,account_id,account_name,campaign_id,campaign_name,campaign_budget_remaining,campaign_daily_budget,campaign_end_date,campaign_lifetime_budget,campaign_start_date,campaign_buying_type,campaign_configured_status,campaign_objective,campaign_spend_cap,campaign_status,currency,data_source_name,date,platform_position,publisher_platform,spend_cap,cost,cost_eur,cost_gbp,cost_usd,reach,store_visits_point_estimate
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533275350009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599001,0.0,,2022-06-09,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,206.3591,192.544,164.5735,206.3591,169800,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533275350009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599001,0.0,,2022-06-09,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533275350009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599001,0.0,,2022-06-09,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.0,0.0,0.0,0.0,2,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533275350009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599001,0.0,,2022-06-09,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,1.0908,1.0178,0.87,1.0908,1930,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533275350009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599001,0.0,,2022-06-09,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541365040009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_TRF_FBIGME_01JUN22_30JUN22_8065_80654300943599002,0.0,,2022-06-10,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,112.6553,105.1134,89.8438,112.6553,75113,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541365040009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_TRF_FBIGME_01JUN22_30JUN22_8065_80654300943599002,0.0,,2022-06-10,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,10.9115,10.181,8.702,10.9115,8797,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541365040009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_TRF_FBIGME_01JUN22_30JUN22_8065_80654300943599002,0.0,,2022-06-10,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541365040009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_TRF_FBIGME_01JUN22_30JUN22_8065_80654300943599002,0.0,,2022-06-10,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.29,0.2706,0.2313,0.29,317,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541365040009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_TRF_FBIGME_01JUN22_30JUN22_8065_80654300943599002,0.0,,2022-06-10,,2022-06-01,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,23.3132,21.7524,18.5925,23.3132,23833,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.01,0.0093,0.008,0.01,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,61.31,57.2055,48.8954,61.31,79533,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,6.32,5.8969,5.0403,6.32,3553,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,rewarded_video,audience_network,0.0,0.01,0.0093,0.008,0.01,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,4.33,4.0401,3.4532,4.33,13442,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550385760009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_TRF_FBIGME_01JUN22_30JUN22_8070_80704300943599003,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,13.74,12.8202,10.9578,13.74,14050,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.25,0.2333,0.1994,0.25,128,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,0.13,0.1213,0.1037,0.13,348,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,2.1599,2.0153,1.7225,2.1599,1491,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,1.2199,1.1383,0.9729,1.2199,1568,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_reels,instagram,0.0,1.3199,1.2316,1.0527,1.3199,704,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,100.2944,93.58,79.9858,100.2944,51487,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,251.8959,235.0323,200.8896,251.8959,150140,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,7,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.14,0.1306,0.1116,0.14,448,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,0.0,,2022-06-30,,2022-05-14,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.07,0.0653,0.0558,0.07,96,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533149390009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_VVW_FBIGME_01JUN22_30JUN22_8065_80654300943599004,0.0,,2022-06-08,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,0.04,0.0373,0.0319,0.04,64,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533149390009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_VVW_FBIGME_01JUN22_30JUN22_8065_80654300943599004,0.0,,2022-06-08,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,100.85,94.0984,80.4289,100.85,63743,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533149390009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_VVW_FBIGME_01JUN22_30JUN22_8065_80654300943599004,0.0,,2022-06-08,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533149390009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_VVW_FBIGME_01JUN22_30JUN22_8065_80654300943599004,0.0,,2022-06-08,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.02,0.0187,0.016,0.02,64,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533149390009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_VVW_FBIGME_01JUN22_30JUN22_8065_80654300943599004,0.0,,2022-06-08,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.01,0.0093,0.008,0.01,16,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.39,0.3639,0.311,0.39,512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.53,0.4945,0.4227,0.53,678,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,4.11,3.8348,3.2778,4.11,7744,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,304.68,284.2827,242.9855,304.68,206318,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,rewarded_video,audience_network,0.0,33.0,30.7908,26.3178,33.0,11840,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.44,0.4105,0.3509,0.44,1664,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,0.0,,2022-06-15,,2022-06-01,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.27,0.2519,0.2153,0.27,383,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550086740009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_VVW_FBIGME_01JUN22_30JUN22_8070_80704300943599004,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,32.09,29.9417,25.5921,32.09,38687,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550086740009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_VVW_FBIGME_01JUN22_30JUN22_8070_80704300943599004,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,1.82,1.6982,1.4515,1.82,2272,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550086740009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_VVW_FBIGME_01JUN22_30JUN22_8070_80704300943599004,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_reels,instagram,0.0,3.81,3.5549,3.0385,3.81,3712,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850550086740009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_VVW_FBIGME_01JUN22_30JUN22_8070_80704300943599004,0.0,,2022-06-08,,2022-06-02,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,124.0,115.6986,98.8913,124.0,88477,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849806829630009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_IGME_01JUN22_30JUN22_8070_80704300943604001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,28.72,26.7973,22.9045,28.72,8361,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849806829630009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_IGME_01JUN22_30JUN22_8070_80704300943604001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.85,0.7931,0.6779,0.85,354,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849806829630009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_IGME_01JUN22_30JUN22_8070_80704300943604001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_reels,instagram,0.0,0.18,0.1679,0.1436,0.18,57,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,0.04,0.0373,0.0319,0.04,93,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,14.88,13.8838,11.867,14.88,19991,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.06,0.056,0.0479,0.06,116,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,0.0,,2022-06-30,,2022-03-07,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.38,0.3546,0.3031,0.38,1988,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533975760009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_ENG_IGME_01JUN22_30JUN22_8065_80654300943604001,0.0,,2022-06-30,,2022-06-01,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,61.56,57.4388,49.0947,61.56,35129,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533975760009,CLARO_CLAROMUSICA_CLARO MUSICA AON_CONS_ENG_IGME_01JUN22_30JUN22_8065_80654300943604001,0.0,,2022-06-30,,2022-06-01,AUCTION,ACTIVE,POST_ENGAGEMENT,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,1.64,1.5302,1.3079,1.64,800,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.06,0.056,0.0479,0.06,16,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,13.51,12.6056,10.7744,13.51,4256,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,177.41,165.533,141.4863,177.41,45056,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,27.04,25.2298,21.5647,27.04,9408,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.57,0.5318,0.4546,0.57,240,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,42.63,39.7761,33.9979,42.63,15600,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,1.32,1.2316,1.0527,1.32,896,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.76,0.7091,0.6061,0.76,208,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,5.02,4.6839,4.0035,5.02,18368,
