account_name,ad_group_id,ad_group_name,ad_group_status,campaign_name,campaign_status,creative_quality_score,currency,data_source_name,date,keyword,keyword_destination_url,keyword_id,keyword_labels,keyword_status,match_type,network,network_with_search_partners,post_click_quality_score,account_id,quality_score,average_position,clicks,conversions,conversion_value,cost,cost_eur,cost_gbp,cost_usd,engagements,impressions,interactions,view_through_conversions
Postpago,131446401317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_GENERICS PORTABILIDAD SMARTPHONE _,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Average,USD,Google Ads,2022-04-19,portabilidad celular,,3737579379,,enabled,Broad,Search Network,Search partners,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,131446401557,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_GENERICS PORTABILIDAD NUMERO CELULAR_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,portabilidad numero celular,,314131405193,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,131446401597,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_GENERICS PORTABILIDAD NUMERICA _,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Below average,USD,Google Ads,2022-04-19,portabilidad numerica,,262936857,,enabled,Broad,Search Network,Search partners,Above average,5877113422,6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,135055478281,CLARO MAX_GENE_CPL_NA_INTERNET ILIMITADO_19MAR21_31DIC21_92952,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634002_GE - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan de datos ilimitado,,301382082228,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,135055478281,CLARO MAX_GENE_CPL_NA_INTERNET ILIMITADO_19MAR21_31DIC21_92952,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634002_GE - Migracion,enabled,Average,USD,Google Ads,2022-04-19,planes postpago internet ilimitado,,651412957824,,enabled,Broad,Search Network,Google search,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Postpago,135055478321,CLARO MAX_GENE_CPL_NA_MAX ILIMITADO_19MAR21_31DIC21_92954,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634002_GE - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,max ilimitado,,351902614683,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,135055478321,CLARO MAX_GENE_CPL_NA_MAX ILIMITADO_19MAR21_31DIC21_92954,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634002_GE - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan max ilimitado,,351902616123,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815408,CLARO MAX_BRAN_CPL_NA_CHIP POSTPAGO_19MAR21_31DIC21_57270,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,chip claro postpago 29.90,,1211936847023,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,137075815408,CLARO MAX_BRAN_CPL_NA_CHIP POSTPAGO_19MAR21_31DIC21_57270,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,chip claro postpago planes,,908436970933,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815568,CLARO MAX_BRAN_CPL_NA_CLARO 29.90_19MAR21_31DIC21_57272,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro plan 29.90,,1161207127895,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0
Postpago,137075815568,CLARO MAX_BRAN_CPL_NA_CLARO 29.90_19MAR21_31DIC21_57272,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan de 29.90 claro,,1161207128055,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815568,CLARO MAX_BRAN_CPL_NA_CLARO 29.90_19MAR21_31DIC21_57272,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan max claro 29.90,,1211936850703,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815568,CLARO MAX_BRAN_CPL_NA_CLARO 29.90_19MAR21_31DIC21_57272,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan postpago claro 29.90,,1211936850903,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro ilimitado postpago,,343419337813,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro internet ilimitado postpago,,460399173727,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro movil internet ilimitado,,444117997135,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro planes promociones,,388957076345,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,internet ilimitado claro movil,,345762024898,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,internet ilimitado claro postpago,,311032378988,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan ilimitado claro,,316836328516,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,plan ilimitado claro,,316836328516,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Average,USD,Google Ads,2022-04-19,claro internet ilimitado celular,,355763474386,,enabled,Broad,Search Network,Google search,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0
Postpago,137075815648,CLARO MAX_BRAN_CPL_NA_CLARO ILIMITADO_19MAR21_31DIC21_57276,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Below average,USD,Google Ads,2022-04-19,claro triple play,,313373681224,,enabled,Broad,Search Network,Google search,Above average,5877113422,8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0.0
Postpago,137075815808,CLARO MAX_BRAN_CPL_NA_CLARO INTERNACIONAL_19MAR21_31DIC21_57278,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro cobertura internacional,,375193312773,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815808,CLARO MAX_BRAN_CPL_NA_CLARO INTERNACIONAL_19MAR21_31DIC21_57278,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro internacional peru,,1211936847263,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro max,,37660857909,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro max internacional,,470651253746,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro max postpago,,1211936847743,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes claro max peru,,547398316206,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes de claro max,,1211936851103,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes max claro,,549397359105,,enabled,Broad,Search Network,Search partners,Above average,5877113422,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Average,USD,Google Ads,2022-04-19,claro max planes postpago,,908436972133,,enabled,Broad,Search Network,Google search,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Average,USD,Google Ads,2022-04-19,planes claro max postpago,,889227299187,,enabled,Broad,Search Network,Google search,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Average,USD,Google Ads,2022-04-19,planes claro max postpago,,889227299187,,enabled,Broad,Search Network,Search partners,Above average,5877113422,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,138263346704,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA PORTABILIDAD SMARTPHONE ENTEL_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Below average,USD,Google Ads,2022-04-19,portabilidad celular entel,,379746457857,,enabled,Broad,Search Network,Google search,Above average,5877113422,8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0.0
Prepago,117119229498,PREPAGO TRAFICO_ABI_CLI_MBDS_ATEX_01ENE21_31DIC21_DUPLICA SALDO CLARO_BRAND,enabled,CLARO_CLAP_5 SOLES 5 DIAS_CONS_TRF_SEARCH_01ENE22_31DIC22_5578_55784300943634001,enabled,Below average,USD,Google Ads,2022-04-19,triplica,,297638914480,,enabled,Broad,Search Network,Search partners,Above average,8724931293,6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0
Prepago,137943199870,RECARGA VIBRAS_VARSEG_CPC_NA_RECARGA_03MAR22_31MAR22_124483,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,recarga claro,,2070137780,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0.0
Prepago,137943199870,RECARGA VIBRAS_VARSEG_CPC_NA_RECARGA_03MAR22_31MAR22_124483,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,recarga claro,,2793209855,,enabled,Exact,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199870,RECARGA VIBRAS_VARSEG_CPC_NA_RECARGA_03MAR22_31MAR22_124483,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,recarga online claro,,302554897362,,enabled,Broad,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199870,RECARGA VIBRAS_VARSEG_CPC_NA_RECARGA_03MAR22_31MAR22_124483,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,recargar claro saldo,,1465452083436,,enabled,Broad,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199870,RECARGA VIBRAS_VARSEG_CPC_NA_RECARGA_03MAR22_31MAR22_124483,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Average,USD,Google Ads,2022-04-19,recarga claro en linea,,296489266049,,enabled,Broad,Search Network,Search partners,Above average,8724931293,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,compra datos claro,,302754814762,,enabled,Broad,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,compra datos claro,,835269736692,,enabled,Exact,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar megas claro,,302754816882,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar paquetes claro,,308573955333,,enabled,Phrase,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar paquetes claro,,309885029264,,enabled,Broad,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar paquetes claro,,309885029264,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar paquetes claro,,363633745087,,enabled,Exact,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0
Prepago,137943199910,RECARGA VIBRAS_VARSEG_CPC_NA_COMPRAR_03MAR22_31MAR22_124484,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,comprar saldo claro,,300978562055,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Prepago,137943200070,RECARGA VIBRAS_VARSEG_CPC_NA_PAQUETES_03MAR22_31MAR22_124485,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,paquetes claro,,314989255574,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0.0
Prepago,137943200070,RECARGA VIBRAS_VARSEG_CPC_NA_PAQUETES_03MAR22_31MAR22_124485,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,paquetes claro,,337702168771,,enabled,Phrase,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0
Prepago,137943200070,RECARGA VIBRAS_VARSEG_CPC_NA_PAQUETES_03MAR22_31MAR22_124485,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,paquetes de internet claro,,297352620944,,enabled,Broad,Search Network,Search partners,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0
Prepago,137943200070,RECARGA VIBRAS_VARSEG_CPC_NA_PAQUETES_03MAR22_31MAR22_124485,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,paquetes de internet claro,,348844056631,,enabled,Phrase,Search Network,Google search,Above average,8724931293,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,claro tienda,,298618664788,,enabled,Broad,Search Network,Search partners,Above average,9464343309,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,claro tienda online,,296065197002,,enabled,Broad,Search Network,Search partners,Above average,9464343309,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,tienda claro,,300378546858,,enabled,Exact,Search Network,Search partners,Above average,9464343309,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Average,USD,Google Ads,2022-04-19,claro online,,10791188312,,enabled,Exact,Search Network,Search partners,Above average,9464343309,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Average,USD,Google Ads,2022-04-19,claro online,,298267274577,,enabled,Broad,Search Network,Search partners,Above average,9464343309,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
